index,id,location
26718, 1634, US - N
26719, 1131, US - N
26720, 1334, US - C
26721, 1058, US - C
26722, 802, US - N
26723, 1263, US - N
26724, 246, US - C
26725, 1222, US - N
26726, 1123, US - C
26727, 1828, US - C
26728, 1117, US - N
26729, 1196, US - C
26730, 927, US - N
26731, 1325, US - N
26732, 1301, US - C
26733, 1502, US - C
26734, 1840, US - C
26735, 787, US - N
26736, 1982, US - N
26737, 1513, US - C
26738, 1638, US - N
26739, 1388, US - N
26740, 1352, US - C
26741, 1967, US - C
26742, 652, US - C
26743, 206, US - C
26744, 165, US - C
26745, 1303, US - C
26746, 256, US - C
26747, 1167, US - N
26748, 1193, US - C
26749, 252, US - N
26750, 279, US - C
26751, 826, US - C
26752, 383, US - C
26753, 15, US - C
26754, 1819, US - C
26755, 693, US - C
26756, 412, US - C
26757, 1292, US - C
26758, 1202, US - C
26759, 15, US - N
26760, 28, US - P
26761, 1444, US - P
26762, 1503, US - C
26763, 280, US - C
26764, 1471, US - C
26765, 361, US - C
26766, 68, US - N
26767, 1197, US - C
26768, 453, US - C
26769, 1280, US - N
26770, 1248, US - C
26771, 1728, US - N
26772, 936, US - C
26773, 1784, US - N
26774, 1868, US - C
26775, 284, US - N
26776, 1426, US - N
26777, 1108, US - C
26778, 305, US - C
26779, 1261, US - N
26780, 1223, US - N
26781, 1682, US - C
26782, 527, US - N
26783, 1374, 

26784, 329, US - N
26785, 833, US - C
26786, 1588, US - N
26787, 1077, US - N
26788, 1834, US - N
26789, 1093, US - C
26790, 247, US - N
26791, 1035, US - L
26792, 1968, US - C
26793, 10, US - N
26794, 1106, US - N
26795, 454, US - N
26796, 617, US - C
26797, 432, US - N
26798, 714, US - C
26799, 340, US - L
26800, 1115, US - C
26801, 1495, US - C
26802, 765, US - C
26803, 1039, US - C
26804, 183, US - N
26805, 1793, US - P
26806, 1521, US - C
26807, 1263, US - N
26808, 1485, US - N
26809, 1068, US - C
26810, 726, US - C
26811, 648, US - C
26812, 1284, US - N
26813, 193, US - C
26814, 1557, US - N
26815, 176, US - C
26816, 540, US - C
26817, 1152, US - C
26818, 900, US - N
26819, 1419, US - C
26820, 628, US - C
26821, 169, US - N
26822, 1238, US - N
26823, 1109, US - N
26824, 1793, US - N
26825, 765, US - P
26826, 751, US - C
26827, 973, US - C
26828, 1241, US - P
26829, 1235, US - N
26830, 154, US - C
26831, 443, US - C
26832, 751, US - N
26833, 1505, US - C
26834, 114, US - N
26835, 452, US - C
26836, 1140, US - N
26837, 1024, US - N
26838, 673, US - N
26839, 1516, US - N
26840, 1301, US - P
26841, 822, US - C
26842, 1952, US - N
26843, 1511, US - N
26844, 626, US - N
26845, 1489, Canada
26846, 1947, US - N
26847, 533, Canada
26848, 1431, US - N
26849, 1649, US - N
26850, 1919, US - N
26851, 1979, US - N
26852, 1871, US - N
26853, 948, US - C
26854, 1704, US - N
26855, 908, US - C
26856, 1901, US - N
26857, 206, US - L
26858, 467, US - N
26859, 1944, Canada
26860, 1378, US - N
26861, 95, US - N
26862, 1243, US - N
26863, 214, US - N
26864, 340, US - N
26865, 1583, Canada
26866, 1802, US - N
26867, 180, US - L
26868, 1651, US - N
26869, 341, US - N
26870, 1037, US - N
26871, 644, US - N
26872, 1283, US - N
26873, 597, US - N
26874, 787, US - N
26875, 811, US - N
26876, 1400, US - N
26877, 484, US - N
26878, 1369, US - N
26879, 1163, US - N
26880, 231, US - N
26881, 962, US - N
26882, 397, US - N
26883, 1522, US - N
26884, 1885, US - N
26885, 411, US - N
26886, 1470, US - N
26887, 1359, US - N
26888, 1054, US - N
26889, 1871, US - N
26890, 18, US - N
26891, 46, US - N
26892, 1316, US - N
26893, 496, US - N
26894, 83, US - N
26895, 40, US - N
26896, 1773, US - N
26897, 1972, US - N
26898, 729, US - N
26899, 953, US - D
26900, 735, Canada
26901, 566, US - D
26902, 1352, US - S
26903, 1186, US - N
26904, 515, US - N
26905, 1740, US - C
26906, 431, US - L
26907, 1722, US - N
26908, 876, Canada
26909, 206, US - C
26910, 1755, Canada
26911, 1150, US - D
26912, 887, US - N
26913, 92, US - C
26914, 1260, US - D
26915, 708, US - N
26916, 1991, US - D
26917, 1968, Canada
26918, 879, US - C
26919, 529, US - N
26920, 131, US - D
26921, 1389, US - D
26922, 1810, Canada
26923, 1849, US - N
26924, 60, US - D
26925, 450, US - N
26926, 1242, US - N
26927, 1147, US - C
26928, 1807, US - N
26929, 251, US - D
26930, 775, Canada
26931, 766, US - D
26932, 1583, US - N
26933, 1352, US - N
26934, 488, US - N
26935, 360, US - N
26936, 629, US - N
26937, 1905, US - C
26938, 1228, US - C
26939, 1104, US - N
26940, 953, US - C
26941, 955, US - N
26942, 1204, US - N
26943, 273, US - C
26944, 911, US - N
26945, 1002, US - C
26946, 1881, US - N
26947, 1026, US - N
26948, 1377, US - C
26949, 122, US - D
26950, 19, US - N
26951, 822, US - C
26952, 1542, US - N
26953, 862, US - N
26954, 799, US - N
26955, 1512, US - C
26956, 1770, US - N
26957, 1408, US - N
26958, 504, US - N
26959, 1961, US - N
26960, 1358, US - N
26961, 566, US - N
26962, 1894, US - C
26963, 1100, US - N
26964, 402, US - D
26965, 1836, US - C
26966, 1783, US - C
26967, 575, US - N
26968, 1823, US - C
26969, 308, US - D
26970, 1024, US - N
26971, 1753, Canada
26972, 149, US - N
26973, 950, Canada
26974, 1527, US - D
26975, 745, US - N
26976, 986, US - N
26977, 261, US - D
26978, 1363, US - N
26979, 1272, US - D
26980, 1996, US - N
26981, 182, Canada
26982, 260, US - C
26983, 1832, US - D
26984, 1615, US - C
26985, 1084, US - N
26986, 215, US - D
26987, 1980, US - C
26988, 738, US - D
26989, 1766, US - N
26990, 43, US - C
26991, 1978, US - N
26992, 653, US - D
26993, 244, US - N
26994, 1242, US - D
26995, 183, US - C
26996, 14, US - N
26997, 51, US - D
26998, 1768, US - N
26999, 226, US - C
27000, 1832, US - C
27001, 65, US - D
27002, 781, US - N
27003, 1522, US - N
27004, 1986, US - D
27005, 879, US - N
27006, 1208, US - D
27007, 592, US - D
27008, 506, US - N
27009, 388, US - N
27010, 1439, US - M
27011, 884, US - N
27012, 1624, US - D
27013, 449, US - C
27014, 1766, US - N
27015, 1638, US - D
27016, 357, US - N
27017, 1851, US - L
27018, 366, US - C
27019, 56, US - N
27020, 799, US - N
27021, 1607, US - N
27022, 12, US - D
27023, 125, US - N
27024, 1648, US - N
27025, 172, US - C
27026, 1720, US - D
27027, 705, US - N
27028, 1968, US - N
27029, 1668, US - C
27030, 727, US - D
27031, 896, US - N
27032, 392, US - N
27033, 1277, US - C
27034, 1301, US - D
27035, 13, US - N
27036, 245, US - D
27037, 610, US - N
27038, 599, US - C
27039, 1400, US - D
27040, 356, US - N
27041, 390, US - D
27042, 364, US - N
27043, 1403, US - N
27044, 1755, US - C
27045, 774, US - D
27046, 1174, US - C
27047, 754, US - N
27048, 986, US - D
27049, 53, US - N
27050, 937, US - N
27051, 1611, US - D
27052, 562, US - N
27053, 1331, US - D
27054, 373, US - N
27055, 1992, US - C
27056, 90, US - N
27057, 765, US - N
27058, 703, US - D
27059, 601, US - D
27060, 1840, US - C
27061, 732, US - C
27062, 470, US - D
27063, 633, US - N
27064, 1119, US - D
27065, 714, US - D
27066, 1520, US - D
27067, 1403, US - D
27068, 1072, US - N
27069, 1577, US - D
27070, 1217, US - C
27071, 143, US - C
27072, 564, US - L
27073, 1931, US - N
27074, 1717, US - N
27075, 1251, US - D
27076, 55, US - C
27077, 1671, US - D
27078, 1130, US - N
27079, 669, US - N
27080, 1009, US - D
27081, 576, US - N
27082, 708, US - D
27083, 106, US - C
27084, 1720, US - N
27085, 1502, US - D
27086, 68, US - N
27087, 53, US - N
27088, 1753, US - N
27089, 1743, US - C
27090, 703, US - N
27091, 1125, US - D
27092, 1831, US - P
27093, 1650, US - D
27094, 559, US - C
27095, 1324, US - D
27096, 1921, US - N
27097, 931, US - D
27098, 577, US - P
27099, 1911, US - N
27100, 897, US - C
27101, 622, US - D
27102, 508, US - N
27103, 24, US - D
27104, 1204, US - N
27105, 1653, US - D
27106, 705, US - C
27107, 1341, US - C
27108, 847, US - D
27109, 1383, US - C
27110, 1586, US - D
27111, 914, US - N
27112, 1961, US - D
27113, 655, US - D
27114, 241, US - P
27115, 818, US - N
27116, 190, US - C
27117, 676, US - D
27118, 1995, US - N
27119, 472, US - C
27120, 1448, US - D
27121, 1683, US - N
27122, 1821, US - D
27123, 1667, US - P
27124, 770, US - C
27125, 85, US - D
27126, 1129, US - C
27127, 299, US - C
27128, 1785, US - D
27129, 84, US - P
27130, 457, US - N
27131, 1051, US - C
27132, 329, US - N
27133, 19, US - D
27134, 469, US - C
27135, 1142, US - D
27136, 1168, US - N
27137, 1624, US - C
27138, 285, US - C
27139, 1159, US - N
27140, 413, US - P
27141, 1854, US - C
27142, 1942, US - P
27143, 364, US - N
27144, 1594, US - N
27145, 1834, US - D
27146, 900, US - P
27147, 1395, US - D
27148, 1402, US - P
27149, 604, US - M
27150, 1140, US - D
27151, 45, US - C
27152, 1068, US - D
27153, 1483, US - N
27154, 1717, US - D
27155, 161, US - C
27156, 545, US - N
27157, 1963, US - P
27158, 1498, US - D
27159, 424, US - C
27160, 1549, US - P
27161, 1439, US - C
27162, 767, US - D
27163, 1831, US - C
27164, 207, US - C
27165, 335, US - P
27166, 1646, US - D
27167, 805, US - C
27168, 1178, US - D
27169, 1625, US - N
27170, 1868, US - C
27171, 1759, US - P
27172, 1945, US - D
27173, 583, US - C
27174, 1984, US - D
27175, 848, US - C
27176, 603, US - D
27177, 372, US - C
27178, 574, US - P
27179, 406, US - C
27180, 418, US - L
27181, 377, US - D
27182, 1483, US - D
27183, 1709, US - S
27184, 404, US - C
27185, 1798, US - D
27186, 1399, US - D
27187, 1360, US - C
27188, 790, US - L
27189, 546, US - N
27190, 1380, US - P
27191, 1952, US - D
27192, 1961, US - M
27193, 821, US - C
27194, 1195, US - D
27195, 26, US - M
27196, 1578, US - D
27197, 567, US - M
27198, 138, US - D
27199, 747, US - C
27200, 1848, US - D
27201, 1747, US - M
27202, 1727, US - N
27203, 855, US - C
27204, 1599, US - D
27205, 82, US - C
27206, 1260, US - D
27207, 630, US - N
27208, 1312, US - M
27209, 512, US - M
27210, 1644, US - N
27211, 500, US - D
27212, 1903, US - D
27213, 604, US - L
27214, 770, US - D
27215, 1210, US - C
27216, 1381, US - L
27217, 960, US - D
27218, 655, US - C
27219, 824, US - D
27220, 618, US - C
27221, 316, US - L
27222, 996, US - D
27223, 654, US - P
27224, 28, US - C
27225, 272, US - D
27226, 1086, US - D
27227, 286, US - D
27228, 1417, US - C
27229, 792, US - C
27230, 1554, US - M
27231, 1934, US - D
27232, 1087, US - N
27233, 1550, US - M
27234, 140, US - C
27235, 268, US - L
27236, 1710, US - L
27237, 679, US - D
27238, 1255, US - C
27239, 336, US - D
27240, 1714, US - N
27241, 84, US - C
27242, 1488, US - D
27243, 1932, US - N
27244, 1131, US - N
27245, 1151, US - D
27246, 539, US - N
27247, 506, US - D
27248, 1694, US - N
27249, 1017, US - D
27250, 974, US - N
27251, 1064, US - C
27252, 1462, US - N
27253, 628, US - N
27254, 1782, US - N
27255, 826, US - N
27256, 767, US - N
27257, 700, US - L
27258, 1661, US - C
27259, 1560, US - N
27260, 251, US - N
27261, 1264, US - N
27262, 760, US - N
27263, 861, US - N
27264, 844, US - N
27265, 1893, US - N
27266, 805, US - N
27267, 580, US - N
27268, 766, US - N
27269, 220, Canada
27270, 1252, US - C
27271, 1086, Canada
27272, 637, Canada
27273, 390, US - N
27274, 1957, Canada
27275, 601, US - N
27276, 1157, Canada
27277, 1356, Canada
27278, 732, US - N
27279, 1283, US - C
27280, 1473, Canada
27281, 990, Canada
27282, 287, US - N
27283, 578, US - C
27284, 151, US - L
27285, 1473, Canada
27286, 1006, US - C
27287, 588, US - N
27288, 348, US - C
27289, 1353, US - C
27290, 1135, US - C
27291, 681, US - N
27292, 1098, US - C
27293, 130, US - N
27294, 1365, US - C
27295, 155, US - C
27296, 6, Canada
27297, 528, US - N
27298, 1145, Canada
27299, 1540, US - N
27300, 346, US - C
27301, 579, US - N
27302, 726, US - N
27303, 343, US - N
27304, 1667, US - A
27305, 675, US - N
27306, 323, US - C
27307, 786, US - N
27308, 644, US - N
27309, 810, US - N
27310, 84, US - N
27311, 1949, US - N
27312, 1645, US - C
27313, 79, US - P
27314, 1777, US - N
27315, 256, US - C
27316, 1185, US - C
27317, 1144, US - C
27318, 494, US - C
27319, 1721, US - N
27320, 1061, US - C
27321, 860, US - C
27322, 1655, US - C
27323, 1175, US - N
27324, 119, US - N
27325, 768, US - N
27326, 88, US - N
27327, 1938, US - N
27328, 1401, US - C
27329, 1923, US - C
27330, 706, US - C
27331, 690, US - N
27332, 939, US - N
27333, 448, US - N
27334, 120, US - C
27335, 1049, US - N
27336, 1509, US - N
27337, 1108, US - N
27338, 183, US - N
27339, 1073, US - C
27340, 1074, US - N
27341, 697, US - N
27342, 1326, US - N
27343, 1475, US - N
27344, 1413, US - P
27345, 1832, US - N
27346, 700, US - N
27347, 598, US - C
27348, 706, 

27349, 1961, US - C
27350, 1388, US - C
27351, 1201, US - C
27352, 1671, US - C
27353, 1016, US - N
27354, 751, US - C
27355, 1424, US - C
27356, 1461, US - P
27357, 362, US - C
27358, 1369, US - N
27359, 428, US - P
27360, 30, US - S
27361, 219, US - L
27362, 560, US - N
27363, 1562, US - P
27364, 1310, US - C
27365, 1876, US - C
27366, 31, US - C
27367, 1747, US - P
27368, 1909, US - L
27369, 713, US - N
27370, 550, US - P
27371, 1837, US - C
27372, 275, US - N
27373, 1014, US - N
27374, 971, US - N
27375, 414, US - N
27376, 431, US - L
27377, 1776, US - P
27378, 94, US - N
27379, 348, US - M
27380, 371, US - C
27381, 518, US - N
27382, 1321, US - N
27383, 218, US - C
27384, 43, US - C
27385, 1364, US - N
27386, 1338, Canada
27387, 1975, US - C
27388, 125, US - L
27389, 1162, US - L
27390, 811, US - C
27391, 16, US - C
27392, 1373, US - N
27393, 1322, US - N
27394, 664, Canada
27395, 275, Canada
27396, 1954, US - N
27397, 854, Canada
27398, 1619, US - L
27399, 1827, US - N
27400, 528, Canada
27401, 824, US - C
27402, 1220, US - P
27403, 1280, US - N
27404, 457, US - P
27405, 1230, US - N
27406, 335, US - P
27407, 1204, US - C
27408, 1805, US - N
27409, 1931, US - C
27410, 385, US - N
27411, 864, US - N
27412, 1663, US - L
27413, 680, US - N
27414, 163, US - C
27415, 676, US - P
27416, 1882, US - C
27417, 1575, US - N
27418, 612, US - L
27419, 940, US - N
27420, 1168, Canada
27421, 1142, Canada
27422, 134, US - C
27423, 659, US - P
27424, 751, Canada
27425, 1086, US - C
27426, 812, US - N
27427, 1449, US - D
27428, 1616, US - P
27429, 1537, US - C
27430, 1319, US - C
27431, 438, US - N
27432, 106, US - C
27433, 1399, US - C
27434, 1559, US - C
27435, 1230, US - S
27436, 1979, US - N
27437, 520, US - A
27438, 37, US - S
27439, 1067, US - N
27440, 1558, US - C
27441, 1107, US - N
27442, 523, US - S
27443, 1287, US - L
27444, 847, US - P
27445, 821, US - N
27446, 1696, US - N
27447, 1744, US - N
27448, 747, US - S
27449, 1129, US - N
27450, 110, US - P
27451, 388, US - L
27452, 1018, US - N
27453, 1732, US - C
27454, 1332, US - N
27455, 1327, US - C
27456, 66, US - P
27457, 49, US - N
27458, 1251, US - P
27459, 100, US - P
27460, 751, US - N
27461, 381, US - N
27462, 81, US - C
27463, 835, US - N
27464, 1935, US - P
27465, 372, US - N
27466, 1768, US - C
27467, 1248, US - C
27468, 1029, US - N
27469, 337, US - M
27470, 1861, US - N
27471, 152, US - C
27472, 907, US - N
27473, 434, US - M
27474, 1780, US - N
27475, 1008, US - P
27476, 760, US - C
27477, 1921, US - P
27478, 1395, US - C
27479, 446, US - P
27480, 1086, US - C
27481, 1934, Canada
27482, 391, US - C
27483, 653, US - C
27484, 584, US - N
27485, 266, US - L
27486, 1365, US - C
27487, 1328, US - P
27488, 673, US - C
27489, 1483, US - C
27490, 595, US - C
27491, 1288, US - C
27492, 1765, Canada
27493, 1817, US - C
27494, 320, US - C
27495, 1910, US - N
27496, 1465, US - N
27497, 837, US - C
27498, 337, US - P
27499, 388, US - P
27500, 519, Canada
27501, 284, Canada
27502, 1790, US - N
27503, 1141, US - C
27504, 1775, US - S
27505, 729, US - A
27506, 367, Canada
27507, 1577, Canada
27508, 1562, US - S
27509, 983, US - L
27510, 995, US - S
27511, 1532, US - N
27512, 745, US - S
27513, 1059, US - N
27514, 1188, US - S
27515, 1147, US - L
27516, 340, US - C
27517, 614, US - L
27518, 1130, US - L
27519, 1950, US - S
27520, 1253, Canada
27521, 1938, US - N
27522, 765, US - L
27523, 36, US - S
27524, 137, US - C
27525, 1161, US - N
27526, 327, US - S
27527, 236, US - C
27528, 1747, US - C
27529, 1865, US - N
27530, 424, US - S
27531, 595, US - C
27532, 1184, US - C
27533, 347, US - S
27534, 882, US - L
27535, 512, US - S
27536, 119, US - P
27537, 1771, US - N
27538, 1657, US - S
27539, 1100, US - P
27540, 1773, US - C
27541, 1138, US - N
27542, 924, US - C
27543, 1191, US - P
27544, 1384, US - P
27545, 844, US - P
27546, 926, US - C
27547, 1654, US - C
27548, 1636, US - P
27549, 1437, US - P
27550, 1151, US - N
27551, 339, US - L
27552, 370, US - A
27553, 751, US - P
27554, 1478, US - C
27555, 242, US - N
27556, 1503, US - P
27557, 1491, US - C
27558, 1721, US - N
27559, 992, US - N
27560, 218, US - P
27561, 464, US - C
27562, 459, US - P
27563, 162, US - A
27564, 1441, US - P
27565, 970, US - N
27566, 1165, US - P
27567, 1140, US - P
27568, 1099, US - N
27569, 504, US - P
27570, 876, US - N
27571, 1451, US - C
27572, 1897, US - L
27573, 1583, US - C
27574, 1440, US - P
27575, 126, US - P
27576, 724, US - P
27577, 934, US - N
27578, 1040, US - P
27579, 30, US - N
27580, 1249, US - C
27581, 1950, US - C
27582, 1084, US - P
27583, 1814, US - P
27584, 947, US - C
27585, 407, US - P
27586, 1573, US - N
27587, 1723, US - P
27588, 1253, US - P
27589, 993, US - C
27590, 1287, US - P
27591, 74, US - P
27592, 760, US - P
27593, 1592, US - N
27594, 855, US - P
27595, 171, US - N
27596, 1657, US - P
27597, 1541, US - C
27598, 430, US - N
27599, 598, US - N
27600, 1370, US - A
27601, 778, US - P
27602, 1145, US - N
27603, 446, US - C
27604, 968, US - P
27605, 84, US - A
27606, 460, US - N
27607, 1082, US - C
27608, 1552, US - N
27609, 750, US - P
27610, 174, US - A
27611, 1188, US - N
27612, 1451, US - C
27613, 1497, US - A
27614, 1865, US - L
27615, 1164, US - C
27616, 714, US - A
27617, 1875, US - A
27618, 620, Canada
27619, 779, US - L
27620, 814, US - C
27621, 849, US - S
27622, 399, US - N
27623, 1100, US - S
27624, 1695, US - C
27625, 461, US - C
27626, 561, US - M
27627, 1635, US - L
27628, 741, US - M
27629, 126, US - A
27630, 1706, US - N
27631, 1286, US - N
27632, 1611, US - N
27633, 1599, US - C
27634, 412, US - M
27635, 968, US - C
27636, 404, US - A
27637, 494, US - S
27638, 1189, US - S
27639, 1832, US - C
27640, 1101, US - N
27641, 1566, US - N
27642, 1061, US - N
27643, 847, US - S
27644, 1022, US - C
27645, 592, US - S
27646, 129, Canada
27647, 1487, US - S
27648, 841, US - N
27649, 1177, US - P
27650, 591, US - S
27651, 1945, US - A
27652, 962, US - S
27653, 166, US - P
27654, 733, US - S
27655, 785, US - N
27656, 1824, US - N
27657, 392, US - S
27658, 175, US - L
27659, 224, US - A
27660, 1695, US - S
27661, 1887, US - C
27662, 1247, US - N
27663, 1990, US - N
27664, 210, US - S
27665, 1272, US - S
27666, 1314, US - C
27667, 566, US - L
27668, 1647, US - N
27669, 265, US - L
27670, 1564, US - P
27671, 1397, US - N
27672, 696, US - L
27673, 1363, US - C
27674, 252, US - N
27675, 144, US - L
27676, 516, US - N
27677, 138, US - L
27678, 1716, US - L
27679, 220, US - L
27680, 1387, US - L
27681, 81, US - N
27682, 1754, US - C
27683, 1212, US - L
27684, 1893, US - C
27685, 799, US - N
27686, 308, US - C
27687, 1912, US - N
27688, 835, Canada
27689, 1285, US - C
27690, 1015, Canada
27691, 132, US - C
27692, 1743, US - N
27693, 501, US - A
27694, 432, US - S
27695, 79, US - A
27696, 1595, US - N
27697, 165, Canada
27698, 1486, US - N
27699, 1007, US - C
27700, 1143, US - A
27701, 544, US - C
27702, 702, US - C
27703, 1768, US - N
27704, 1010, US - C
27705, 776, US - A
27706, 208, US - A
27707, 1895, US - N
27708, 1317, US - S
27709, 1621, US - C
27710, 1934, US - C
27711, 1783, US - S
27712, 751, US - N
27713, 300, US - C
27714, 1235, US - C
27715, 922, US - L
27716, 930, US - A
27717, 420, US - A
27718, 283, US - N
27719, 771, US - C
27720, 919, US - P
27721, 456, US - M
27722, 212, US - P
27723, 1315, US - C
27724, 1279, US - C
27725, 733, US - N
27726, 529, Canada
27727, 1862, US - C
27728, 1477, US - N
27729, 1382, US - L
27730, 638, US - N
27731, 1242, US - L
27732, 67, US - L
27733, 515, US - N
27734, 992, US - A
27735, 1921, US - L
27736, 852, US - L
27737, 1893, US - C
27738, 505, Canada
27739, 1103, US - L
27740, 1940, US - A
27741, 199, US - L
27742, 1485, US - C
27743, 1753, US - L
27744, 233, US - N
27745, 1620, US - C
27746, 1684, US - A
27747, 287, US - P
27748, 723, US - L
27749, 588, US - N
27750, 879, US - L
27751, 669, US - L
27752, 1220, US - C
27753, 756, US - L
27754, 1167, US - N
27755, 965, US - L
27756, 1938, US - S
27757, 927, US - N
27758, 1174, US - C
27759, 267, US - N
27760, 722, US - C
27761, 563, US - A
27762, 1009, US - N
27763, 443, US - A
27764, 448, US - C
27765, 1110, Canada
27766, 216, US - A
27767, 1220, US - C
27768, 1346, US - C
27769, 1944, US - A
27770, 1744, US - C
27771, 1984, US - C
27772, 884, 

27773, 1803, US - L
27774, 1283, US - L
27775, 462, US - C
27776, 244, US - L
27777, 1257, US - A
27778, 904, US - C
27779, 1267, US - C
27780, 42, US - C
27781, 1640, US - L
27782, 287, US - C
27783, 462, US - C
27784, 1780, US - C
27785, 1983, US - L
27786, 1815, US - A
27787, 368, US - L
27788, 23, US - N
27789, 808, US - L
27790, 1915, US - C
27791, 1182, US - C
27792, 837, US - M
27793, 749, US - A
27794, 320, US - C
27795, 1251, US - N
27796, 1918, Canada
27797, 506, US - C
27798, 658, US - N
27799, 816, US - L
27800, 1462, US - L
27801, 688, US - C
27802, 1405, US - N
27803, 1080, US - N
27804, 383, US - N
27805, 1129, US - N
27806, 1303, US - N
27807, 1389, US - N
27808, 1436, US - N
27809, 1952, US - P
27810, 264, US - N
27811, 258, US - A
27812, 909, US - N
27813, 480, US - C
27814, 193, US - N
27815, 12, US - P
27816, 1355, US - C
27817, 633, US - N
27818, 66, US - A
27819, 216, US - N
27820, 1245, US - N
27821, 1830, US - N
27822, 1542, US - N
27823, 893, US - C
27824, 1302, US - M
27825, 810, US - A
27826, 27, US - M
27827, 287, US - L
27828, 1639, US - M
27829, 1612, US - N
27830, 308, US - A
27831, 987, US - M
27832, 1701, US - C
27833, 1852, US - L
27834, 1917, US - A
27835, 421, US - M
27836, 216, US - M
27837, 756, US - M
27838, 1926, US - N
27839, 522, US - M
27840, 407, US - M
27841, 811, US - N
27842, 1996, Canada
27843, 750, US - M
27844, 780, US - C
27845, 1445, Canada
27846, 1151, US - N
27847, 1831, Canada
27848, 1368, US - A
27849, 461, US - N
27850, 60, US - C
27851, 95, US - P
27852, 1065, US - C
27853, 979, US - C
27854, 117, Canada
27855, 1834, Canada
27856, 480, US - C
27857, 656, US - C
27858, 965, US - N
27859, 1158, US - C
27860, 49, US - N
27861, 1681, US - C
27862, 133, Canada
27863, 1640, US - C
27864, 489, US - N
27865, 1822, US - C
27866, 1606, US - C
27867, 1516, US - C
27868, 220, US - P
27869, 1119, US - C
27870, 1224, US - C
27871, 278, US - C
27872, 957, US - C
27873, 951, US - N
27874, 524, US - C
27875, 1417, US - P
27876, 277, US - C
27877, 1082, US - C
27878, 763, US - C
27879, 1400, US - M
27880, 923, US - C
27881, 469, US - N
27882, 1165, US - C
27883, 241, US - C
27884, 786, US - N
27885, 38, US - C
27886, 1189, US - A
27887, 745, US - N
27888, 1433, US - A
27889, 1834, US - A
27890, 340, US - A
27891, 289, US - L
27892, 485, US - A
27893, 1269, US - N
27894, 1859, US - C
27895, 1401, US - A
27896, 1952, US - N
27897, 1559, US - N
27898, 1941, US - A
27899, 1543, US - S
27900, 39, US - M
27901, 576, US - M
27902, 1901, US - M
27903, 1302, US - N
27904, 1451, US - N
27905, 1107, Canada
27906, 1855, Canada
27907, 1696, US - N
27908, 1920, US - M
27909, 59, US - C
27910, 520, US - N
27911, 1597, US - N
27912, 1745, US - N
27913, 56, US - P
27914, 301, US - N
27915, 1616, US - A
27916, 1924, US - N
27917, 1484, US - P
27918, 1279, US - A
27919, 856, Canada
27920, 1486, US - A
27921, 215, Canada
27922, 686, US - C
27923, 1583, US - A
27924, 1585, US - N
27925, 474, US - C
27926, 1822, US - C
27927, 5, US - N
27928, 395, US - C
27929, 914, US - C
27930, 313, US - N
27931, 1703, US - M
27932, 1596, US - N
27933, 154, US - N
27934, 1558, Canada
27935, 1387, US - A
27936, 1076, US - C
27937, 444, US - A
27938, 769, Canada
27939, 1767, Canada
27940, 42, US - N
27941, 266, US - C
27942, 1782, US - C
27943, 1103, US - C
27944, 116, US - C
27945, 1104, US - M
27946, 1007, US - C
27947, 1757, US - N
27948, 219, US - N
27949, 1150, 

27950, 1928, 

27951, 665, US - C
27952, 269, US - N
27953, 1948, US - C
27954, 116, US - M
27955, 1354, US - M
27956, 1294, US - N
27957, 1034, US - M
27958, 1300, US - D
27959, 971, US - M
27960, 1543, US - N
27961, 520, US - P
27962, 1511, US - N
27963, 468, US - M
27964, 300, US - C
27965, 1308, Canada
27966, 191, US - P
27967, 652, US - P
27968, 1886, US - M
27969, 76, US - N
27970, 1629, US - N
27971, 1828, US - L
27972, 378, US - L
27973, 1247, US - C
27974, 1377, Canada
27975, 1101, US - C
27976, 574, US - N
27977, 768, Canada
27978, 1689, US - C
27979, 189, US - C
27980, 1481, Canada
27981, 97, US - N
27982, 719, US - C
27983, 962, US - N
27984, 1337, US - C
27985, 1733, US - N
27986, 804, Canada
27987, 876, US - C
27988, 344, US - C
27989, 1216, US - C
27990, 1879, US - C
27991, 25, US - C
27992, 1426, US - N
27993, 873, US - C
27994, 115, US - N
27995, 477, Canada
27996, 200, US - C
27997, 594, US - N
27998, 1729, US - C
27999, 1659, Canada
28000, 690, US - C
28001, 1298, US - N
28002, 1093, US - N
28003, 701, US - C
28004, 793, US - P
28005, 40, US - L
28006, 1577, US - L
28007, 698, US - L
28008, 1870, US - C
28009, 933, US - C
28010, 808, US - L
28011, 1707, US - C
28012, 378, US - N
28013, 1731, US - C
28014, 717, US - P
28015, 1698, US - N
28016, 471, US - L
28017, 1981, US - P
28018, 1567, US - C
28019, 1018, US - C
28020, 853, US - N
28021, 1849, US - C
28022, 933, US - C
28023, 280, US - N
28024, 177, US - L
28025, 1552, 

28026, 1719, 

28027, 1370, US - A
28028, 584, US - N
28029, 929, US - P
28030, 1013, US - L
28031, 440, US - N
28032, 1067, US - L
28033, 693, Canada
28034, 1492, US - N
28035, 1875, US - N
28036, 36, US - P
28037, 179, US - P
28038, 1946, US - N
28039, 1535, US - P
28040, 1171, US - N
28041, 377, US - N
28042, 1095, US - C
28043, 1927, US - N
28044, 1400, US - N
28045, 1526, US - P
28046, 1291, US - N
28047, 1623, US - P
28048, 687, US - P
28049, 1566, US - P
28050, 1581, US - N
