index,id,location
16846,1873,US - Northern Plains
16847,1211,US - Pacific
16848,1847,US - Lake States
16849,1158,US - Northern Plains
16850,1128,US - Corn Belt
16851,823,US - Lake States
16852,771,US - Northern Plains
16853,1079,US - Northern Plains
16854,1308,US - Northern Plains
16855,935,US - Northern Plains
16856,1483,US - Delta States
16857,1496,US - Corn Belt
16858,1349,US - Corn Belt
16859,1524,US - Corn Belt
16860,671,US - Northern Plains
16861,546,US - Corn Belt
16862,1011,US - Corn Belt
16863,440,US - Corn Belt
16864,1365,US - Corn Belt
16865,1764,US - Corn Belt
16866,17,US - Corn Belt
16867,1024,US - Corn Belt
16868,1931,US - Pacific
16869,1225,US - Corn Belt
16870,1401,US - Northern Plains
16871,817,US - Northern Plains
16872,40,US - Pacific
16873,998,US - Northern Plains
16874,261,US - Northern Plains
16875,1915,US - Pacific
16876,1456,US - Pacific
16877,880,US - Northern Plains
16878,458,US - Northern Plains
16879,1440,US - Northern Plains
16880,175,US - Northern Plains
16881,1277,US - Pacific
16882,908,US - Northeast
16883,1400,US - Southern Plains
16884,538,US - Pacific
16885,1531,US - Northeast
16886,1886,US - Pacific
16887,1973,US - Pacific
16888,411,US - Pacific
16889,24,US - Pacific
16890,1888,US - Corn Belt
16891,172,US - Pacific
16892,767,US - Corn Belt
16893,673,US - Corn Belt
16894,146,US - Appalachian
16895,1076,US - Corn Belt
16896,1921,US - Corn Belt
16897,1116,US - Corn Belt
16898,457,US - Corn Belt
16899,1352,US - Pacific
16900,1520,US - Mountain
16901,675,US - Northern Plains
16902,934,US - Northern Plains
16903,1189,US - Corn Belt
16904,1031,US - Mountain
16905,1794,US - Pacific
16906,1159,US - Corn Belt
16907,1274,US - Corn Belt
16908,1177,US - Lake States
16909,362,US - Appalachian
16910,418,US - Appalachian
16911,1673,US - Pacific
16912,1532,US - Corn Belt
16913,171,US - Pacific
16914,1765,US - Pacific
16915,1983,US - Pacific
16916,1482,US - Pacific
16917,1730,US - Lake States
16918,689,US - Southern Plains
16919,242,US - Corn Belt
16920,1720,US - Pacific
16921,576,US - Northern Plains
16922,496,US - Appalachian
16923,53,US - Delta States
16924,472,US - Delta States
16925,1868,US - Delta States
16926,308,US - Delta States
16927,779,US - Appalachian
16928,48,US - Appalachian
16929,1652,US - Pacific
16930,345,US - Appalachian
16931,1528,US - Pacific
16932,470,US - Appalachian
16933,122,US - Appalachian
16934,285,US - Appalachian
16935,1668,US - Corn Belt
16936,1398,US - Corn Belt
16937,289,US - Mountain
16938,1704,US - Corn Belt
16939,1560,US - Corn Belt
16940,222,US - Southern Plains
16941,1495,US - Northeast
16942,262,US - Pacific
16943,1329,US - Corn Belt
16944,570,US - Pacific
16945,1367,US - Northern Plains
16946,942,US - Corn Belt
16947,1612,US - Pacific
16948,1180,US - Northern Plains
16949,587,US - Appalachian
16950,1796,US - Lake States
16951,1957,US - Lake States
16952,1602,US - Pacific
16953,1169,US - Southeast
16954,936,US - Corn Belt
16955,1190,US - Northern Plains
16956,1256,US - Appalachian
16957,136,US - Lake States
16958,376,US - Corn Belt
16959,724,US - Lake States
16960,1316,US - Southern Plains
16961,1771,US - Lake States
16962,1023,US - Pacific
16963,1692,US - Appalachian
16964,817,US - Corn Belt
16965,52,US - Corn Belt
16966,1079,US - Northern Plains
16967,1424,US - Appalachian
16968,285,US - Lake States
16969,304,US - Appalachian
16970,1464,US - Appalachian
16971,1043,US - Lake States
16972,1757,US - Corn Belt
16973,907,US - Appalachian
16974,1996,US - Appalachian
16975,407,US - Lake States
16976,397,US - Northern Plains
16977,248,US - Northern Plains
16978,1168,US - Pacific
16979,367,US - Northern Plains
16980,763,US - Lake States
16981,1354,US - Lake States
16982,1992,US - Corn Belt
16983,816,US - Southern Plains
16984,641,US - Lake States
16985,1536,US - Appalachian
16986,920,US - Southern Plains
16987,1836,US - Corn Belt
16988,844,US - Northern Plains
16989,655,US - Appalachian
16990,857,US - Northern Plains
16991,695,US - Corn Belt
16992,1478,US - Northern Plains
16993,1211,US - Northern Plains
16994,171,US - Appalachian
16995,1923,US - Mountain
16996,134,US - Northern Plains
16997,751,US - Northern Plains
16998,922,US - Corn Belt
16999,840,US - Northeast
17000,564,US - Pacific
17001,127,US - Pacific
17002,1125,US - Lake States
17003,1767,US - Pacific
17004,6,US - Corn Belt
17005,137,US - Appalachian
17006,1109,US - Appalachian
17007,812,US - Northern Plains
17008,1827,US - Lake States
17009,916,US - Southern Plains
17010,49,US - Corn Belt
17011,913,US - Appalachian
17012,438,US - Appalachian
17013,1600,US - Northeast
17014,925,US - Corn Belt
17015,1214,US - Appalachian
17016,351,US - Appalachian
17017,997,US - Northeast
17018,488,US - Appalachian
17019,738,US - Appalachian
17020,86,US - Corn Belt
17021,1313,US - Southeast
17022,1639,US - Appalachian
17023,357,US - Lake States
17024,1186,US - Lake States
17025,1819,US - Lake States
17026,817,US - Corn Belt
17027,1364,US - Corn Belt
17028,959,US - Lake States
17029,774,US - Northern Plains
17030,638,US - Lake States
17031,1205,US - Appalachian
17032,592,US - Corn Belt
17033,1810,US - Northern Plains
17034,1053,US - Corn Belt
17035,1214,US - Northeast
17036,345,US - Lake States
17037,1967,US - Lake States
17038,650,US - Lake States
17039,1714,US - Corn Belt
17040,292,US - Corn Belt
17041,1424,US - Corn Belt
17042,621,US - Northern Plains
17043,1366,US - Northern Plains
17044,770,US - Mountain
17045,336,US - Corn Belt
17046,591,US - Lake States
17047,79,US - Lake States
17048,41,US - Northern Plains
17049,1812,
17050,274,US - Southern Plains
17051,1435,US - Northern Plains
17052,534,US - Appalachian
17053,509,US - Lake States
17054,1843,US - Lake States
17055,742,US - Corn Belt
17056,1378,US - Northern Plains
17057,373,US - Corn Belt
17058,786,US - Southern Plains
17059,1645,US - Corn Belt
17060,1575,US - Southern Plains
17061,510,US - Appalachian
17062,1574,US - Corn Belt
17063,1783,US - Mountain
17064,600,US - Southern Plains
17065,735,US - Lake States
17066,1230,US - Northern Plains
17067,1692,US - Northern Plains
17068,226,US - Corn Belt
17069,628,Canada
17070,274,US - Northern Plains
17071,1097,US - Lake States
17072,1383,US - Mountain
17073,649,Canada
17074,61,US - Corn Belt
17075,1781,US - Northern Plains
17076,788,Canada
17077,31,Canada
17078,1688,US - Southern Plains
17079,1190,US - Mountain
17080,1582,US - Lake States
17081,1955,US - Southeast
17082,525,US - Southeast
17083,1221,US - Southeast
17084,1043,US - Pacific
17085,1880,US - Lake States
17086,1772,US - Southeast
17087,241,US - Corn Belt
17088,1225,US - Lake States
17089,1312,US - Corn Belt
17090,82,US - Pacific
17091,1413,US - Lake States
17092,136,US - Lake States
17093,1159,US - Lake States
17094,1283,US - Corn Belt
17095,567,US - Corn Belt
17096,693,US - Corn Belt
17097,773,US - Corn Belt
17098,1814,US - Corn Belt
17099,1614,US - Corn Belt
17100,77,US - Corn Belt
17101,736,US - Pacific
17102,546,US - Lake States
17103,1862,US - Pacific
17104,1468,US - Pacific
17105,1828,Canada
17106,1337,US - Pacific
17107,660,US - Pacific
17108,825,US - Pacific
17109,292,US - Pacific
17110,179,US - Northeast
17111,420,US - Pacific
17112,1319,US - Corn Belt
17113,14,US - Northern Plains
17114,286,US - Corn Belt
17115,1961,US - Lake States
17116,29,US - Appalachian
17117,1049,US - Appalachian
17118,377,US - Corn Belt
17119,733,US - Corn Belt
17120,269,US - Northern Plains
17121,588,US - Appalachian
17122,1810,US - Corn Belt
17123,1391,US - Pacific
17124,480,US - Lake States
17125,565,US - Appalachian
17126,1982,US - Appalachian
17127,1238,US - Pacific
17128,545,US - Corn Belt
17129,762,US - Corn Belt
17130,1675,US - Corn Belt
17131,1180,US - Corn Belt
17132,389,US - Appalachian
17133,453,US - Corn Belt
17134,1568,US - Lake States
17135,231,US - Appalachian
17136,729,US - Corn Belt
17137,1016,US - Northern Plains
17138,1020,Canada
17139,518,US - Pacific
17140,1320,US - Corn Belt
17141,18,US - Southeast
17142,1629,US - Lake States
17143,398,US - Southeast
17144,401,US - Corn Belt
17145,1256,Canada
17146,1328,US - Southeast
17147,1323,US - Southeast
17148,131,US - Corn Belt
17149,1593,US - Southeast
17150,806,US - Appalachian
17151,303,US - Southeast
17152,946,US - Corn Belt
17153,389,US - Southeast
17154,892,US - Corn Belt
17155,1419,US - Southeast
17156,1619,US - Southeast
17157,1976,US - Northern Plains
17158,1468,US - Southeast
17159,590,US - Southeast
17160,11,US - Corn Belt
17161,990,US - Appalachian
17162,234,US - Southeast
17163,149,US - Northern Plains
17164,369,US - Mountain
17165,748,US - Mountain
17166,485,US - Southeast
17167,1017,US - Appalachian
17168,783,US - Southeast
17169,1811,US - Appalachian
17170,1009,US - Northern Plains
17171,1922,US - Southeast
17172,346,US - Mountain
17173,662,US - Southeast
17174,1135,US - Corn Belt
17175,1454,US - Southeast
17176,886,US - Southern Plains
17177,1197,US - Southeast
17178,45,US - Appalachian
17179,565,US - Southeast
17180,1437,US - Southeast
17181,1774,US - Southeast
17182,667,US - Corn Belt
17183,1718,US - Southeast
17184,1353,US - Southeast
17185,934,US - Southeast
17186,1810,US - Southeast
17187,192,US - Southeast
17188,1755,US - Corn Belt
17189,1328,US - Southeast
17190,1363,US - Southeast
17191,1128,US - Southeast
17192,617,US - Corn Belt
17193,1573,US - Southeast
17194,398,US - Southeast
17195,1410,US - Southeast
17196,349,US - Southeast
17197,700,US - Southeast
17198,1234,US - Corn Belt
17199,1677,US - Corn Belt
17200,1558,US - Southeast
17201,1784,US - Corn Belt
17202,45,US - Southeast
17203,1124,US - Southeast
17204,1796,US - Corn Belt
17205,1712,US - Southeast
17206,283,US - Southeast
17207,587,US - Southeast
17208,1895,US - Southeast
17209,97,US - Southeast
17210,1077,US - Southeast
17211,1176,US - Corn Belt
17212,1898,US - Southeast
17213,661,US - Northern Plains
17214,1240,US - Southeast
17215,775,US - Southeast
17216,1505,US - Southeast
17217,165,US - Southeast
17218,1709,US - Southeast
17219,1686,US - Southeast
17220,1887,US - Southeast
17221,218,US - Southeast
17222,343,US - Appalachian
17223,1314,US - Southeast
17224,147,US - Southeast
17225,1082,US - Southeast
17226,72,US - Corn Belt
17227,726,US - Corn Belt
17228,466,US - Delta States
17229,1321,US - Southeast
17230,905,US - Appalachian
17231,1154,US - Corn Belt
17232,1498,US - Corn Belt
17233,1849,US - Southeast
17234,1160,US - Southeast
17235,1731,US - Lake States
17236,1390,US - Southeast
17237,423,US - Lake States
17238,505,US - Southeast
17239,555,US - Southeast
17240,1751,US - Southeast
17241,450,US - Corn Belt
17242,437,US - Lake States
17243,1117,US - Southeast
17244,474,US - Southeast
17245,48,US - Southeast
17246,624,US - Southeast
17247,138,US - Delta States
17248,352,US - Mountain
17249,123,US - Corn Belt
17250,14,US - Southeast
17251,1568,US - Appalachian
17252,1845,US - Southeast
17253,741,US - Appalachian
17254,1547,US - Northern Plains
17255,1074,US - Southeast
17256,755,US - Southeast
17257,1649,US - Southeast
17258,1889,US - Mountain
17259,776,US - Southeast
17260,1117,US - Corn Belt
17261,1815,US - Corn Belt
17262,1858,US - Southeast
17263,1506,US - Southeast
17264,190,US - Southeast
17265,742,US - Southeast
17266,34,US - Southeast
17267,684,US - Southeast
17268,231,US - Corn Belt
17269,1008,US - Southeast
17270,680,US - Southeast
17271,860,US - Southeast
17272,1807,US - Southeast
17273,1520,US - Delta States
17274,164,US - Southeast
17275,773,US - Southeast
17276,1006,US - Southeast
17277,741,US - Appalachian
17278,797,US - Southeast
17279,1487,US - Corn Belt
17280,1007,US - Appalachian
17281,490,US - Northern Plains
17282,437,US - Southeast
17283,1257,US - Lake States
17284,1425,US - Southeast
17285,950,US - Southeast
17286,816,US - Southeast
17287,67,US - Northern Plains
17288,524,US - Southeast
17289,1319,US - Southeast
17290,63,US - Southeast
17291,722,US - Corn Belt
17292,1389,US - Appalachian
17293,1754,US - Southeast
17294,1827,US - Corn Belt
17295,1673,US - Southeast
17296,1381,US - Southeast
17297,1399,US - Appalachian
17298,1794,US - Southeast
17299,1559,US - Southeast
17300,771,US - Southeast
17301,1147,US - Appalachian
17302,1807,US - Southeast
17303,1130,US - Corn Belt
17304,523,US - Southeast
17305,1090,US - Appalachian
17306,1757,US - Southeast
17307,1824,US - Southern Plains
17308,1761,US - Southeast
17309,1800,US - Corn Belt
17310,1048,US - Corn Belt
17311,1395,US - Southeast
17312,314,US - Southeast
17313,1253,US - Corn Belt
17314,1255,US - Lake States
17315,452,US - Corn Belt
17316,1441,US - Corn Belt
17317,1064,US - Appalachian
17318,1306,US - Corn Belt
17319,842,US - Appalachian
17320,1110,US - Appalachian
17321,1658,US - Corn Belt
17322,1882,US - Appalachian
17323,1212,US - Corn Belt
17324,954,US - Lake States
17325,502,US - Northern Plains
17326,639,US - Delta States
17327,712,US - Corn Belt
17328,9,US - Appalachian
17329,545,US - Corn Belt
17330,350,US - Corn Belt
17331,1865,US - Corn Belt
17332,1569,Canada
17333,1208,US - Corn Belt
17334,165,US - Corn Belt
17335,65,US - Appalachian
17336,670,US - Northeast
17337,973,US - Corn Belt
17338,649,US - Appalachian
17339,1919,US - Corn Belt
17340,413,US - Lake States
17341,114,US - Appalachian
17342,1649,Canada
17343,1850,Canada
17344,602,US - Appalachian
17345,49,US - Appalachian
17346,593,US - Mountain
17347,1163,US - Appalachian
17348,985,US - Northern Plains
17349,815,Canada
17350,106,US - Corn Belt
17351,1228,US - Corn Belt
17352,1472,US - Appalachian
17353,915,US - Appalachian
17354,688,US - Appalachian
17355,256,US - Lake States
17356,696,US - Appalachian
17357,1077,US - Corn Belt
17358,876,US - Corn Belt
17359,1094,US - Corn Belt
17360,208,US - Corn Belt
17361,1709,US - Appalachian
17362,537,Canada
17363,398,US - Appalachian
17364,167,US - Appalachian
17365,1285,US - Appalachian
17366,880,US - Corn Belt
17367,534,US - Lake States
17368,1346,US - Corn Belt
17369,435,Canada
17370,281,US - Appalachian
17371,1232,Canada
17372,1810,US - Corn Belt
17373,1825,US - Appalachian
17374,1681,US - Appalachian
17375,1136,US - Appalachian
17376,754,US - Corn Belt
17377,681,Canada
17378,1360,US - Corn Belt
17379,870,US - Southern Plains
17380,113,US - Corn Belt
17381,298,US - Corn Belt
17382,1577,US - Southern Plains
17383,1442,US - Lake States
17384,73,US - Corn Belt
17385,806,US - Appalachian
17386,1816,US - Appalachian
17387,759,US - Northern Plains
17388,967,US - Appalachian
17389,1406,US - Corn Belt
17390,1761,US - Delta States
17391,1797,US - Appalachian
17392,1299,US - Northern Plains
17393,1456,US - Appalachian
17394,1381,US - Northern Plains
17395,63,US - Appalachian
17396,889,US - Southern Plains
17397,1315,US - Appalachian
17398,638,US - Appalachian
17399,529,US - Appalachian
17400,1018,US - Appalachian
17401,1030,US - Appalachian
17402,486,US - Northern Plains
17403,1172,US - Appalachian
17404,907,US - Appalachian
17405,489,US - Pacific
17406,108,US - Corn Belt
17407,316,US - Northern Plains
17408,1394,US - Appalachian
17409,579,US - Lake States
17410,1938,US - Lake States
17411,925,US - Appalachian
17412,1619,US - Northern Plains
17413,1920,US - Corn Belt
17414,1771,US - Corn Belt
17415,424,US - Corn Belt
17416,999,US - Appalachian
17417,1652,Canada
17418,1601,US - Appalachian
17419,170,Canada
17420,884,US - Appalachian
17421,1317,US - Corn Belt
17422,361,US - Southern Plains
17423,169,US - Northern Plains
17424,1452,US - Northern Plains
17425,1764,US - Northern Plains
17426,262,US - Delta States
17427,469,Canada
17428,631,US - Northern Plains
17429,339,Canada
17430,1129,US - Appalachian
17431,151,US - Corn Belt
17432,134,US - Corn Belt
17433,223,Canada
17434,746,US - Lake States
17435,1259,US - Southern Plains
17436,1580,US - Northern Plains
17437,1145,US - Mountain
17438,771,Canada
17439,725,US - Northern Plains
17440,818,US - Corn Belt
17441,1645,Canada
17442,1772,US - Northern Plains
17443,233,US - Corn Belt
17444,1496,US - Southeast
17445,1388,US - Northeast
17446,1526,US - Northern Plains
17447,848,US - Southeast
17448,567,US - Corn Belt
17449,1213,US - Corn Belt
17450,435,US - Northern Plains
17451,1122,US - Lake States
17452,418,US - Appalachian
17453,1376,US - Pacific
17454,1139,US - Lake States
17455,682,US - Appalachian
17456,619,Canada
17457,854,US - Southeast
17458,77,US - Lake States
17459,1096,US - Lake States
17460,1853,US - Appalachian
17461,1205,US - Northeast
17462,1563,US - Corn Belt
17463,884,US - Northeast
17464,1800,US - Corn Belt
17465,1118,US - Northeast
17466,1849,US - Northern Plains
17467,1688,US - Southeast
17468,90,Canada
17469,182,US - Southeast
17470,663,US - Northern Plains
17471,842,US - Southeast
17472,184,Canada
17473,1724,US - Southeast
17474,1025,US - Appalachian
17475,820,US - Southeast
17476,1702,US - Appalachian
17477,1645,US - Pacific
17478,1218,US - Appalachian
17479,1990,US - Corn Belt
17480,1092,Canada
17481,1995,US - Corn Belt
17482,1358,US - Northern Plains
17483,257,Canada
17484,794,US - Appalachian
17485,1174,Canada
17486,956,US - Northern Plains
17487,313,US - Northern Plains
17488,1484,Canada
17489,401,US - Corn Belt
17490,292,US - Corn Belt
17491,848,US - Southeast
17492,337,Canada
17493,1663,Canada
17494,232,US - Northern Plains
17495,1135,Canada
17496,1494,US - Northeast
17497,1135,US - Northern Plains
17498,761,Canada
17499,1971,US - Northeast
17500,757,Canada
17501,1593,US - Southeast
17502,1519,US - Lake States
17503,1663,US - Southeast
17504,67,US - Northern Plains
17505,1790,Canada
17506,1739,US - Northern Plains
17507,271,US - Northeast
17508,1953,Canada
17509,541,Canada
17510,807,US - Appalachian
17511,1159,US - Corn Belt
17512,1736,US - Southeast
17513,355,US - Northern Plains
17514,1875,US - Appalachian
17515,956,US - Southeast
17516,663,US - Northern Plains
17517,1882,Canada
17518,1534,US - Appalachian
17519,575,US - Appalachian
17520,1105,US - Southeast
17521,1312,US - Southeast
17522,1779,US - Southeast
17523,550,US - Northern Plains
17524,217,US - Appalachian
17525,1231,US - Appalachian
17526,1326,US - Corn Belt
17527,1658,US - Corn Belt
17528,1485,US - Corn Belt
17529,1511,US - Appalachian
17530,1930,US - Corn Belt
17531,475,US - Appalachian
17532,1813,US - Northern Plains
17533,1271,US - Corn Belt
17534,1766,Canada
17535,1071,US - Corn Belt
17536,1083,Canada
17537,972,US - Corn Belt
17538,566,US - Northern Plains
17539,1880,US - Northern Plains
17540,334,US - Southern Plains
17541,1895,US - Corn Belt
17542,693,Canada
17543,847,US - Corn Belt
17544,1786,US - Corn Belt
17545,1433,US - Corn Belt
17546,1204,US - Corn Belt
17547,949,US - Northern Plains
17548,397,Canada
17549,585,US - Northern Plains
17550,1368,US - Corn Belt
17551,1781,US - Corn Belt
17552,284,US - Lake States
17553,1037,US - Northern Plains
17554,1810,US - Corn Belt
17555,603,US - Corn Belt
17556,354,US - Corn Belt
17557,1625,US - Corn Belt
17558,1631,US - Southeast
17559,1487,Canada
17560,15,US - Southeast
17561,1996,US - Northern Plains
17562,350,US - Mountain
17563,98,US - Lake States
17564,1479,US - Northeast
17565,1902,US - Southeast
17566,1306,US - Northern Plains
17567,598,US - Corn Belt
17568,604,US - Southern Plains
17569,860,US - Corn Belt
17570,201,Canada
17571,847,US - Southeast
17572,1088,US - Northeast
17573,1424,US - Lake States
17574,1792,US - Northeast
17575,883,US - Southeast
17576,1788,US - Southeast
17577,1228,Canada
17578,626,US - Pacific
17579,1084,US - Southern Plains
17580,1922,US - Corn Belt
17581,1385,Canada
17582,492,US - Northern Plains
17583,1359,US - Southeast
17584,1938,US - Southeast
17585,523,US - Appalachian
17586,1028,US - Northern Plains
17587,1887,US - Southeast
17588,1579,US - Southern Plains
17589,618,Canada
17590,639,US - Corn Belt
17591,1718,US - Lake States
17592,732,Canada
17593,1799,US - Corn Belt
17594,1236,US - Northern Plains
17595,163,Canada
17596,1106,Canada
17597,812,Canada
17598,1587,US - Northern Plains
17599,833,US - Lake States
17600,751,US - Corn Belt
17601,950,US - Appalachian
17602,1340,US - Appalachian
17603,289,US - Northern Plains
17604,929,US - Northern Plains
17605,1502,Canada
17606,138,US - Southeast
17607,397,US - Northern Plains
17608,423,US - Corn Belt
17609,1471,US - Lake States
17610,751,Canada
17611,1279,Canada
17612,1141,Canada
17613,1597,US - Northern Plains
17614,732,US - Southern Plains
17615,721,US - Lake States
17616,694,US - Corn Belt
17617,1010,US - Corn Belt
17618,1089,US - Northeast
17619,1128,Canada
17620,547,Canada
17621,891,US - Lake States
17622,1408,US - Lake States
17623,156,US - Corn Belt
17624,308,US - Southeast
17625,671,US - Southeast
17626,1894,US - Corn Belt
17627,1838,Canada
17628,1542,US - Southeast
17629,1503,US - Lake States
17630,346,Canada
17631,332,US - Appalachian
17632,1655,US - Southern Plains
17633,1510,Canada
17634,1341,US - Corn Belt
17635,495,Canada
17636,761,US - Northern Plains
17637,880,Canada
17638,1200,US - Mountain
17639,276,Canada
17640,203,US - Southeast
17641,244,US - Corn Belt
17642,1737,US - Northeast
17643,209,US - Southeast
17644,949,US - Corn Belt
17645,18,US - Corn Belt
17646,1132,US - Southeast
17647,310,US - Northern Plains
17648,215,US - Lake States
17649,237,US - Corn Belt
17650,1060,US - Southeast
17651,918,US - Southeast
17652,435,US - Southeast
17653,82,US - Lake States
17654,204,US - Northern Plains
17655,1916,US - Southeast
17656,1470,US - Corn Belt
17657,606,US - Lake States
17658,1678,US - Southeast
17659,1331,US - Northern Plains
17660,1353,US - Southeast
17661,1263,US - Northern Plains
17662,664,US - Lake States
17663,1917,US - Southeast
17664,1328,US - Corn Belt
17665,1038,US - Corn Belt
17666,193,US - Pacific
17667,1129,US - Lake States
17668,1857,US - Northeast
17669,1891,US - Northern Plains
17670,1875,US - Southeast
17671,1051,US - Northern Plains
17672,989,US - Northern Plains
17673,437,US - Northern Plains
17674,1573,US - Southeast
17675,1759,US - Pacific
17676,45,US - Pacific
17677,951,US - Northern Plains
17678,1665,US - Appalachian
17679,316,US - Northern Plains
17680,1524,US - Southeast
17681,282,US - Corn Belt
17682,669,US - Northern Plains
17683,684,US - Southeast
17684,1212,US - Appalachian
17685,1375,US - Northern Plains
17686,1680,US - Southeast
17687,769,US - Southern Plains
17688,333,US - Southeast
17689,859,US - Southeast
17690,778,US - Southeast
17691,1268,US - Southeast
17692,546,US - Northern Plains
17693,1259,US - Southeast
17694,1844,US - Appalachian
17695,893,US - Southeast
17696,1415,US - Appalachian
17697,883,US - Northern Plains
17698,1441,US - Southeast
17699,275,US - Southeast
17700,420,US - Southeast
17701,1666,US - Corn Belt
17702,1861,US - Northern Plains
17703,482,US - Southeast
17704,862,US - Southeast
17705,208,US - Northern Plains
17706,1890,US - Corn Belt
17707,147,US - Corn Belt
17708,480,US - Corn Belt
17709,1308,US - Northern Plains
17710,818,US - Corn Belt
17711,1611,US - Pacific
17712,344,US - Corn Belt
17713,358,US - Appalachian
17714,1557,US - Corn Belt
17715,923,US - Lake States
17716,369,US - Southeast
17717,1352,US - Corn Belt
17718,83,US - Corn Belt
17719,1691,US - Southeast
17720,369,US - Corn Belt
17721,1392,US - Appalachian
17722,1554,US - Corn Belt
17723,51,US - Northern Plains
17724,1515,US - Appalachian
17725,640,US - Appalachian
17726,1942,US - Corn Belt
17727,1304,US - Corn Belt
17728,818,US - Corn Belt
17729,1412,US - Appalachian
17730,1096,US - Pacific
17731,1918,Canada
17732,981,US - Lake States
17733,609,US - Lake States
17734,1760,US - Corn Belt
17735,270,US - Lake States
17736,990,US - Pacific
17737,1077,US - Corn Belt
17738,789,US - Appalachian
17739,1898,US - Corn Belt
17740,852,US - Lake States
17741,1102,US - Pacific
17742,187,US - Corn Belt
17743,1645,US - Corn Belt
17744,1233,US - Corn Belt
17745,904,US - Delta States
17746,135,US - Mountain
17747,1893,US - Corn Belt
17748,1501,US - Appalachian
17749,489,US - Appalachian
17750,625,US - Corn Belt
17751,2,US - Pacific
17752,736,US - Corn Belt
17753,1962,US - Corn Belt
17754,111,US - Pacific
17755,115,US - Corn Belt
17756,8,US - Pacific
17757,40,US - Pacific
17758,195,US - Corn Belt
17759,1941,US - Pacific
17760,671,US - Corn Belt
17761,1860,US - Southeast
17762,1520,US - Southern Plains
17763,44,US - Corn Belt
17764,152,US - Southeast
17765,726,US - Corn Belt
17766,1900,US - Southern Plains
17767,1003,US - Corn Belt
17768,1240,US - Southeast
17769,1288,US - Southeast
17770,372,US - Southeast
17771,1057,US - Southeast
17772,109,Canada
17773,1394,US - Corn Belt
17774,930,US - Southern Plains
17775,743,US - Lake States
17776,355,US - Corn Belt
17777,1669,US - Corn Belt
17778,1296,US - Southeast
17779,637,US - Corn Belt
17780,368,US - Corn Belt
17781,236,US - Lake States
17782,1438,US - Corn Belt
17783,720,US - Corn Belt
17784,958,Canada
17785,1002,US - Northern Plains
17786,1156,US - Southeast
17787,1118,Canada
17788,619,US - Appalachian
17789,1940,US - Corn Belt
17790,538,US - Corn Belt
17791,1105,Canada
17792,201,US - Corn Belt
17793,1669,US - Corn Belt
17794,1261,US - Corn Belt
17795,1785,US - Southern Plains
17796,353,US - Lake States
17797,8,US - Corn Belt
17798,880,US - Southern Plains
17799,308,US - Lake States
17800,85,Canada
17801,1047,US - Corn Belt
17802,710,US - Lake States
17803,1612,Canada
17804,5,US - Lake States
17805,1538,US - Pacific
17806,239,Canada
17807,408,US - Corn Belt
17808,520,US - Lake States
17809,1898,US - Corn Belt
17810,1359,Canada
17811,1647,US - Corn Belt
17812,877,US - Corn Belt
17813,785,US - Lake States
17814,1560,US - Northern Plains
17815,516,US - Appalachian
17816,1715,US - Southeast
17817,836,Canada
17818,688,US - Lake States
17819,303,US - Southeast
17820,1070,US - Corn Belt
17821,1345,US - Northeast
17822,655,US - Mountain
17823,68,US - Corn Belt
17824,315,US - Corn Belt
17825,1837,US - Appalachian
17826,1860,US - Southern Plains
17827,853,US - Southeast
17828,232,Canada
17829,1051,US - Corn Belt
17830,291,US - Appalachian
17831,1936,Canada
17832,701,US - Southeast
17833,220,US - Lake States
17834,1630,US - Pacific
17835,662,US - Southern Plains
17836,1763,US - Corn Belt
17837,1967,Canada
17838,672,US - Lake States
17839,484,US - Pacific
17840,1905,US - Lake States
17841,1494,US - Northern Plains
17842,172,US - Corn Belt
17843,630,US - Corn Belt
17844,485,US - Corn Belt
17845,403,US - Corn Belt
17846,193,Canada
17847,564,US - Appalachian
17848,1523,US - Lake States
17849,145,US - Lake States
17850,1009,US - Corn Belt
17851,1322,US - Lake States
17852,939,US - Southeast
17853,1796,Canada
17854,605,Canada
17855,1975,US - Corn Belt
17856,32,US - Corn Belt
17857,1816,Canada
17858,1542,US - Northern Plains
17859,732,US - Lake States
17860,304,US - Lake States
17861,533,US - Corn Belt
17862,690,US - Corn Belt
17863,1341,Canada
17864,594,US - Delta States
17865,989,US - Corn Belt
17866,1140,US - Northern Plains
17867,1083,US - Appalachian
17868,1574,US - Appalachian
17869,1023,US - Lake States
17870,1790,US - Corn Belt
17871,26,US - Northern Plains
17872,1497,US - Corn Belt
17873,577,Canada
17874,1687,US - Corn Belt
17875,1300,US - Lake States
17876,1388,US - Corn Belt
17877,510,US - Corn Belt
17878,995,US - Northern Plains
17879,1409,Canada
17880,1687,US - Corn Belt
17881,22,Canada
17882,1960,US - Lake States
17883,1294,Canada
17884,228,US - Lake States
17885,824,US - Appalachian
17886,1415,US - Corn Belt
17887,761,US - Lake States
17888,893,US - Southeast
17889,328,Canada
17890,1713,US - Appalachian
17891,1949,US - Corn Belt
17892,1700,Canada
17893,6,US - Corn Belt
17894,1208,US - Corn Belt
17895,1291,Canada
17896,327,US - Northern Plains
17897,630,US - Lake States
17898,1894,US - Corn Belt
17899,1094,US - Corn Belt
17900,1998,US - Corn Belt
17901,1079,US - Corn Belt
17902,1547,Canada
17903,313,US - Northern Plains
17904,74,Canada
17905,1973,US - Southern Plains
17906,1091,US - Lake States
